station_name,year,month,mean_max,mean_min
TORONTO LESTER B. PEARSON INT'L A,1942,12,-1.8290322580645162,-9.425806451612903
TORONTO LESTER B. PEARSON INT'L A,1943,1,-4.929032258064516,-13.296774193548387
TORONTO LESTER B. PEARSON INT'L A,1943,2,-0.5,-9.964285714285714
TORONTO LESTER B. PEARSON INT'L A,1943,3,1.8516129032258064,-8.006451612903225
TORONTO LESTER B. PEARSON INT'L A,1943,4,7.3566666666666665,-1.6466666666666665
TORONTO LESTER B. PEARSON INT'L A,1943,5,17.24516129032258,6.97741935483871
TORONTO LESTER B. PEARSON INT'L A,1943,6,26.466666666666665,13.780000000000001
TORONTO LESTER B. PEARSON INT'L A,1943,7,27.061290322580646,14.770967741935484
TORONTO LESTER B. PEARSON INT'L A,1943,8,25.864516129032257,13.86774193548387
TORONTO LESTER B. PEARSON INT'L A,1943,9,20.593333333333334,8.37
TORONTO LESTER B. PEARSON INT'L A,1943,10,13.635483870967743,2.8645161290322583
TORONTO LESTER B. PEARSON INT'L A,1943,11,5.163333333333333,-1.4200000000000002
TORONTO LESTER B. PEARSON INT'L A,1943,12,-0.19677419354838713,-9.280645161290323
TORONTO LESTER B. PEARSON INT'L A,1944,1,1.4387096774193548,-6.7935483870967746
TORONTO LESTER B. PEARSON INT'L A,1944,2,-1.3862068965517242,-10.610344827586207
TORONTO LESTER B. PEARSON INT'L A,1944,3,0.31290322580645163,-7.396774193548387
TORONTO LESTER B. PEARSON INT'L A,1944,4,8.946666666666667,-0.43666666666666665
TORONTO LESTER B. PEARSON INT'L A,1944,5,21.06451612903226,9.319354838709678
TORONTO LESTER B. PEARSON INT'L A,1944,6,24.1,13.116666666666667
TORONTO LESTER B. PEARSON INT'L A,1944,7,27.39677419354839,14.483870967741936
TORONTO LESTER B. PEARSON INT'L A,1944,8,27.938709677419354,14.703225806451613
TORONTO LESTER B. PEARSON INT'L A,1944,9,21.166666666666668,10.353333333333333
TORONTO LESTER B. PEARSON INT'L A,1944,10,14.95483870967742,2.958064516129032
TORONTO LESTER B. PEARSON INT'L A,1944,11,6.82,-0.1433333333333333
TORONTO LESTER B. PEARSON INT'L A,1944,12,-1.6161290322580646,-9.664516129032258
TORONTO LESTER B. PEARSON INT'L A,1945,1,-7.170967741935484,-16.63225806451613
TORONTO LESTER B. PEARSON INT'L A,1945,2,-1.2678571428571428,-10.696428571428571
TORONTO LESTER B. PEARSON INT'L A,1945,3,10.374193548387098,-0.2774193548387098
TORONTO LESTER B. PEARSON INT'L A,1945,4,12.873333333333333,2.3666666666666667
TORONTO LESTER B. PEARSON INT'L A,1945,5,14.338709677419354,4.509677419354839
TORONTO LESTER B. PEARSON INT'L A,1945,6,22.226666666666667,11.063333333333333
TORONTO LESTER B. PEARSON INT'L A,1945,7,25.54193548387097,13.7
TORONTO LESTER B. PEARSON INT'L A,1945,8,25.583870967741937,14.158064516129032
TORONTO LESTER B. PEARSON INT'L A,1945,9,21.186666666666667,10.593333333333334
TORONTO LESTER B. PEARSON INT'L A,1945,10,13.887096774193548,2.7903225806451615
TORONTO LESTER B. PEARSON INT'L A,1945,11,7.236666666666666,-0.5933333333333333
TORONTO LESTER B. PEARSON INT'L A,1945,12,-2.0193548387096776,-10.2
TORONTO LESTER B. PEARSON INT'L A,1946,1,-0.9419354838709678,-9.680645161290323
TORONTO LESTER B. PEARSON INT'L A,1946,2,-2.303571428571429,-11.475
TORONTO LESTER B. PEARSON INT'L A,1946,3,10.803225806451612,-0.5096774193548387
TORONTO LESTER B. PEARSON INT'L A,1946,4,12.18,-0.15000000000000002
TORONTO LESTER B. PEARSON INT'L A,1946,5,17.856666666666666,5.203333333333333
TORONTO LESTER B. PEARSON INT'L A,1946,6,23.393333333333334,10.776666666666667
TORONTO LESTER B. PEARSON INT'L A,1946,7,27.76,13.196666666666667
TORONTO LESTER B. PEARSON INT'L A,1946,8,24.032258064516128,12.290322580645162
TORONTO LESTER B. PEARSON INT'L A,1946,9,22.623333333333335,9.89
TORONTO LESTER B. PEARSON INT'L A,1946,10,18.029032258064515,5.287096774193548
TORONTO LESTER B. PEARSON INT'L A,1946,11,8.61,0.6566666666666667
TORONTO LESTER B. PEARSON INT'L A,1946,12,1.7258064516129032,-6.9
TORONTO LESTER B. PEARSON INT'L A,1947,1,-0.10967741935483875,-8.977419354838709
TORONTO LESTER B. PEARSON INT'L A,1947,2,-3.017857142857143,-11.4
TORONTO LESTER B. PEARSON INT'L A,1947,3,1.9193548387096773,-6.112903225806452
TORONTO LESTER B. PEARSON INT'L A,1947,4,9.973333333333333,0.23333333333333328
TORONTO LESTER B. PEARSON INT'L A,1947,5,16.40967741935484,4.877419354838709
TORONTO LESTER B. PEARSON INT'L A,1947,6,23.146666666666665,11.476666666666667
TORONTO LESTER B. PEARSON INT'L A,1947,7,25.693548387096776,14.848387096774193
TORONTO LESTER B. PEARSON INT'L A,1947,8,28.45806451612903,16.596774193548388
TORONTO LESTER B. PEARSON INT'L A,1947,9,22.383333333333333,10.406666666666666
TORONTO LESTER B. PEARSON INT'L A,1947,10,20.01290322580645,6.925806451612903
TORONTO LESTER B. PEARSON INT'L A,1947,11,5.923333333333333,-1.72
TORONTO LESTER B. PEARSON INT'L A,1947,12,-0.3741935483870968,-8.754838709677419
TORONTO LESTER B. PEARSON INT'L A,1948,1,-4.670967741935484,-14.745161290322581
TORONTO LESTER B. PEARSON INT'L A,1948,2,-2.727586206896552,-12.948275862068966
TORONTO LESTER B. PEARSON INT'L A,1948,3,3.567741935483871,-7.651612903225806
TORONTO LESTER B. PEARSON INT'L A,1948,4,13.313333333333333,1.9233333333333333
TORONTO LESTER B. PEARSON INT'L A,1948,5,17.38064516129032,4.925806451612903
TORONTO LESTER B. PEARSON INT'L A,1948,6,24.246666666666666,11.63
TORONTO LESTER B. PEARSON INT'L A,1948,7,27.6,14.32258064516129
TORONTO LESTER B. PEARSON INT'L A,1948,8,27.62258064516129,14.141935483870968
TORONTO LESTER B. PEARSON INT'L A,1948,9,23.993333333333332,11.743333333333334
TORONTO LESTER B. PEARSON INT'L A,1948,10,12.696774193548388,3.97741935483871
TORONTO LESTER B. PEARSON INT'L A,1948,11,9.576666666666666,2.91
TORONTO LESTER B. PEARSON INT'L A,1948,12,1.8096774193548388,-5.232258064516129
TORONTO LESTER B. PEARSON INT'L A,1949,1,0.4645161290322581,-6.170967741935484
TORONTO LESTER B. PEARSON INT'L A,1949,2,0.9571428571428571,-8.1
TORONTO LESTER B. PEARSON INT'L A,1949,3,2.867741935483871,-6.183870967741935
TORONTO LESTER B. PEARSON INT'L A,1949,4,12.426666666666666,0.8633333333333334
TORONTO LESTER B. PEARSON INT'L A,1949,5,20.98709677419355,6.693548387096774
TORONTO LESTER B. PEARSON INT'L A,1949,6,28.85333333333333,14.543333333333333
TORONTO LESTER B. PEARSON INT'L A,1949,7,28.62258064516129,16.551612903225806
TORONTO LESTER B. PEARSON INT'L A,1949,8,28.538709677419355,15.30967741935484
TORONTO LESTER B. PEARSON INT'L A,1949,9,19.376666666666665,9.09
TORONTO LESTER B. PEARSON INT'L A,1949,10,17.467741935483872,6.1322580645161295
TORONTO LESTER B. PEARSON INT'L A,1949,11,5.256666666666667,-2.4433333333333334
TORONTO LESTER B. PEARSON INT'L A,1949,12,2.432258064516129,-5.412903225806452
TORONTO LESTER B. PEARSON INT'L A,1950,1,2.6838709677419357,-6.216129032258064
TORONTO LESTER B. PEARSON INT'L A,1950,2,-2.3,-10.917857142857143
TORONTO LESTER B. PEARSON INT'L A,1950,3,0.26129032258064516,-8.719354838709677
TORONTO LESTER B. PEARSON INT'L A,1950,4,8.086666666666666,-1.46
TORONTO LESTER B. PEARSON INT'L A,1950,5,18.529032258064515,5.970967741935484
TORONTO LESTER B. PEARSON INT'L A,1950,6,24.46,10.943333333333333
TORONTO LESTER B. PEARSON INT'L A,1950,7,26.061290322580646,13.625806451612902
TORONTO LESTER B. PEARSON INT'L A,1950,8,24.98709677419355,13.280645161290323
TORONTO LESTER B. PEARSON INT'L A,1950,9,19.37,8.983333333333333
TORONTO LESTER B. PEARSON INT'L A,1950,10,16.364516129032257,5.832258064516129
TORONTO LESTER B. PEARSON INT'L A,1950,11,6.416666666666667,-2.04
TORONTO LESTER B. PEARSON INT'L A,1950,12,-0.016129032258064568,-6.938709677419355
TORONTO LESTER B. PEARSON INT'L A,1951,1,-0.47419354838709676,-8.1
TORONTO LESTER B. PEARSON INT'L A,1951,2,0.1071428571428571,-8.839285714285714
TORONTO LESTER B. PEARSON INT'L A,1951,3,3.638709677419355,-3.096774193548387
TORONTO LESTER B. PEARSON INT'L A,1951,4,10.496666666666666,2.0966666666666667
TORONTO LESTER B. PEARSON INT'L A,1951,5,20.232258064516127,7.058064516129033
TORONTO LESTER B. PEARSON INT'L A,1951,6,23.096666666666668,12.2
TORONTO LESTER B. PEARSON INT'L A,1951,7,26.903225806451612,14.996774193548388
TORONTO LESTER B. PEARSON INT'L A,1951,8,25.551612903225806,13.293548387096774
TORONTO LESTER B. PEARSON INT'L A,1951,9,21.85333333333333,9.033333333333333
TORONTO LESTER B. PEARSON INT'L A,1951,10,15.022580645161291,4.72258064516129
TORONTO LESTER B. PEARSON INT'L A,1951,11,3.6966666666666668,-3.356666666666667
TORONTO LESTER B. PEARSON INT'L A,1951,12,0.864516129032258,-7.735483870967742
TORONTO LESTER B. PEARSON INT'L A,1952,1,-0.332258064516129,-9.038709677419355
TORONTO LESTER B. PEARSON INT'L A,1952,2,-0.04827586206896551,-7.358620689655172
TORONTO LESTER B. PEARSON INT'L A,1952,3,2.5064516129032257,-4.690322580645161
TORONTO LESTER B. PEARSON INT'L A,1952,4,13.89,2.9566666666666666
TORONTO LESTER B. PEARSON INT'L A,1952,5,17.283870967741937,5.629032258064516
TORONTO LESTER B. PEARSON INT'L A,1952,6,25.19,12.94
TORONTO LESTER B. PEARSON INT'L A,1952,7,29.25483870967742,16.351612903225806
TORONTO LESTER B. PEARSON INT'L A,1952,8,26.05483870967742,13.519354838709678
TORONTO LESTER B. PEARSON INT'L A,1952,9,23.756666666666668,10.356666666666667
TORONTO LESTER B. PEARSON INT'L A,1952,10,12.806451612903226,0.9193548387096774
TORONTO LESTER B. PEARSON INT'L A,1952,11,8.71,0.4333333333333333
TORONTO LESTER B. PEARSON INT'L A,1952,12,2.903225806451613,-3.3451612903225807
TORONTO LESTER B. PEARSON INT'L A,1953,1,0.8838709677419355,-6.632258064516129
TORONTO LESTER B. PEARSON INT'L A,1953,2,1.6357142857142857,-6.360714285714286
TORONTO LESTER B. PEARSON INT'L A,1953,3,5.2387096774193544,-2.861290322580645
TORONTO LESTER B. PEARSON INT'L A,1953,4,10.3,1.1366666666666665
TORONTO LESTER B. PEARSON INT'L A,1953,5,18.125806451612902,7.935483870967742
TORONTO LESTER B. PEARSON INT'L A,1953,6,24.163333333333334,12.72
TORONTO LESTER B. PEARSON INT'L A,1953,7,27.241935483870968,15.029032258064516
TORONTO LESTER B. PEARSON INT'L A,1953,8,26.806451612903224,14.393548387096773
TORONTO LESTER B. PEARSON INT'L A,1953,9,22.023333333333333,9.953333333333333
TORONTO LESTER B. PEARSON INT'L A,1953,10,16.774193548387096,4.103225806451613
TORONTO LESTER B. PEARSON INT'L A,1953,11,9.633333333333333,1.11
TORONTO LESTER B. PEARSON INT'L A,1953,12,3.0064516129032257,-4.170967741935484
TORONTO LESTER B. PEARSON INT'L A,1954,1,-3.6548387096774193,-12.306451612903226
TORONTO LESTER B. PEARSON INT'L A,1954,2,2.4214285714285713,-6.132142857142857
TORONTO LESTER B. PEARSON INT'L A,1954,3,2.561290322580645,-4.932258064516129
TORONTO LESTER B. PEARSON INT'L A,1954,4,12.15,1.8133333333333335
TORONTO LESTER B. PEARSON INT'L A,1954,5,17.270967741935483,5.187096774193549
TORONTO LESTER B. PEARSON INT'L A,1954,6,24.41,14.04
TORONTO LESTER B. PEARSON INT'L A,1954,7,26.774193548387096,13.438709677419356
TORONTO LESTER B. PEARSON INT'L A,1954,8,25.1,13.290322580645162
TORONTO LESTER B. PEARSON INT'L A,1954,9,20.24,10.69
TORONTO LESTER B. PEARSON INT'L A,1954,10,15.396774193548387,6.490322580645161
TORONTO LESTER B. PEARSON INT'L A,1954,11,7.653333333333333,0.3033333333333333
TORONTO LESTER B. PEARSON INT'L A,1954,12,-0.10967741935483868,-6.629032258064516
TORONTO LESTER B. PEARSON INT'L A,1955,1,-2.6,-8.996774193548386
TORONTO LESTER B. PEARSON INT'L A,1955,2,-1.15,-9.321428571428571
TORONTO LESTER B. PEARSON INT'L A,1955,3,2.9193548387096775,-5.103225806451613
TORONTO LESTER B. PEARSON INT'L A,1955,4,14.72,4.243333333333333
TORONTO LESTER B. PEARSON INT'L A,1955,5,20.961290322580645,8.306451612903226
TORONTO LESTER B. PEARSON INT'L A,1955,6,25.296666666666667,12.713333333333333
TORONTO LESTER B. PEARSON INT'L A,1955,7,31.01290322580645,17.451612903225808
TORONTO LESTER B. PEARSON INT'L A,1955,8,28.032258064516128,17.848387096774193
TORONTO LESTER B. PEARSON INT'L A,1955,9,21.89,9.67
TORONTO LESTER B. PEARSON INT'L A,1955,10,16.045161290322582,5.932258064516129
TORONTO LESTER B. PEARSON INT'L A,1955,11,5.916666666666667,-1.0766666666666667
TORONTO LESTER B. PEARSON INT'L A,1955,12,-1.806451612903226,-9.103225806451613
TORONTO LESTER B. PEARSON INT'L A,1956,1,-2.2,-9.180645161290322
TORONTO LESTER B. PEARSON INT'L A,1956,2,-0.5137931034482759,-8.413793103448276
TORONTO LESTER B. PEARSON INT'L A,1956,3,1.4709677419354839,-6.37741935483871
TORONTO LESTER B. PEARSON INT'L A,1956,4,9.066666666666666,-0.43
TORONTO LESTER B. PEARSON INT'L A,1956,5,15.62258064516129,4.570967741935484
TORONTO LESTER B. PEARSON INT'L A,1956,6,23.586666666666666,12.66
TORONTO LESTER B. PEARSON INT'L A,1956,7,24.641935483870967,14.12258064516129
TORONTO LESTER B. PEARSON INT'L A,1956,8,24.829032258064515,14.248387096774193
TORONTO LESTER B. PEARSON INT'L A,1956,9,18.666666666666668,7.443333333333333
TORONTO LESTER B. PEARSON INT'L A,1956,10,16.545161290322582,4.32258064516129
TORONTO LESTER B. PEARSON INT'L A,1956,11,7.696666666666667,0.05666666666666667
TORONTO LESTER B. PEARSON INT'L A,1956,12,2.1483870967741936,-4.5
TORONTO LESTER B. PEARSON INT'L A,1957,1,-4.193548387096774,-12.841935483870968
TORONTO LESTER B. PEARSON INT'L A,1957,2,0.4928571428571429,-8.403571428571428
TORONTO LESTER B. PEARSON INT'L A,1957,3,4.648387096774194,-3.1161290322580646
TORONTO LESTER B. PEARSON INT'L A,1957,4,12.7,2.65
TORONTO LESTER B. PEARSON INT'L A,1957,5,17.38064516129032,6.158064516129032
TORONTO LESTER B. PEARSON INT'L A,1957,6,24.983333333333334,13.466666666666667
TORONTO LESTER B. PEARSON INT'L A,1957,7,27.34193548387097,14.861290322580645
TORONTO LESTER B. PEARSON INT'L A,1957,8,25.34516129032258,13.006451612903225
TORONTO LESTER B. PEARSON INT'L A,1957,9,21.593333333333334,10.143333333333334
TORONTO LESTER B. PEARSON INT'L A,1957,10,14.154838709677419,3.587096774193548
TORONTO LESTER B. PEARSON INT'L A,1957,11,8.113333333333333,0.016666666666666642
TORONTO LESTER B. PEARSON INT'L A,1957,12,3.306451612903226,-3.564516129032258
TORONTO LESTER B. PEARSON INT'L A,1958,1,-1.5774193548387097,-8.606451612903225
TORONTO LESTER B. PEARSON INT'L A,1958,2,-4.085714285714285,-11.146428571428572
TORONTO LESTER B. PEARSON INT'L A,1958,3,4.861290322580645,-2.0612903225806454
TORONTO LESTER B. PEARSON INT'L A,1958,4,14.096666666666666,2.0300000000000002
TORONTO LESTER B. PEARSON INT'L A,1958,5,18.60967741935484,5.3032258064516125
TORONTO LESTER B. PEARSON INT'L A,1958,6,22.7,9.426666666666666
TORONTO LESTER B. PEARSON INT'L A,1958,7,26.64516129032258,15.606451612903227
TORONTO LESTER B. PEARSON INT'L A,1958,8,26.583870967741934,13.819354838709678
TORONTO LESTER B. PEARSON INT'L A,1958,9,21.426666666666666,11.663333333333334
TORONTO LESTER B. PEARSON INT'L A,1958,10,14.587096774193547,4.725806451612903
TORONTO LESTER B. PEARSON INT'L A,1958,11,8.406666666666666,-0.20666666666666664
TORONTO LESTER B. PEARSON INT'L A,1958,12,-2.764516129032258,-11.180645161290322
TORONTO LESTER B. PEARSON INT'L A,1959,1,-3.029032258064516,-11.219354838709677
TORONTO LESTER B. PEARSON INT'L A,1959,2,-2.6142857142857143,-12.639285714285714
TORONTO LESTER B. PEARSON INT'L A,1959,3,2.3161290322580643,-6.209677419354839
TORONTO LESTER B. PEARSON INT'L A,1959,4,12.463333333333333,1.6533333333333333
TORONTO LESTER B. PEARSON INT'L A,1959,5,20.00967741935484,8.316129032258065
TORONTO LESTER B. PEARSON INT'L A,1959,6,25.866666666666667,13.903333333333332
TORONTO LESTER B. PEARSON INT'L A,1959,7,28.874193548387098,15.648387096774194
TORONTO LESTER B. PEARSON INT'L A,1959,8,29.283870967741937,18.258064516129032
TORONTO LESTER B. PEARSON INT'L A,1959,9,24.236666666666668,13.163333333333334
TORONTO LESTER B. PEARSON INT'L A,1959,10,13.361290322580645,5.948387096774193
TORONTO LESTER B. PEARSON INT'L A,1959,11,5.793333333333334,-1.5366666666666666
TORONTO LESTER B. PEARSON INT'L A,1959,12,1.364516129032258,-4.219354838709678
TORONTO LESTER B. PEARSON INT'L A,1960,1,-1.8774193548387097,-8.3
TORONTO LESTER B. PEARSON INT'L A,1960,2,-0.9206896551724139,-7.86896551724138
TORONTO LESTER B. PEARSON INT'L A,1960,3,-1.238709677419355,-10.806451612903226
TORONTO LESTER B. PEARSON INT'L A,1960,4,12.46,2.513333333333333
TORONTO LESTER B. PEARSON INT'L A,1960,5,18.258064516129032,8.806451612903226
TORONTO LESTER B. PEARSON INT'L A,1960,6,24.073333333333334,12.203333333333333
TORONTO LESTER B. PEARSON INT'L A,1960,7,26.403225806451612,14.135483870967741
TORONTO LESTER B. PEARSON INT'L A,1960,8,26.503225806451614,14.209677419354838
TORONTO LESTER B. PEARSON INT'L A,1960,9,23.393333333333334,11.78
TORONTO LESTER B. PEARSON INT'L A,1960,10,15.503225806451614,4.209677419354839
TORONTO LESTER B. PEARSON INT'L A,1960,11,9.57,1.46
TORONTO LESTER B. PEARSON INT'L A,1960,12,-1.232258064516129,-9.47741935483871
TORONTO LESTER B. PEARSON INT'L A,1961,1,-3.932258064516129,-12.329032258064517
TORONTO LESTER B. PEARSON INT'L A,1961,2,1.3928571428571428,-7.421428571428572
TORONTO LESTER B. PEARSON INT'L A,1961,3,3.7774193548387096,-3.635483870967742
TORONTO LESTER B. PEARSON INT'L A,1961,4,8.5,0.67
TORONTO LESTER B. PEARSON INT'L A,1961,5,17.570967741935483,5.6645161290322585
TORONTO LESTER B. PEARSON INT'L A,1961,6,23.856666666666666,12.036666666666667
TORONTO LESTER B. PEARSON INT'L A,1961,7,26.929032258064517,15.254838709677419
TORONTO LESTER B. PEARSON INT'L A,1961,8,26.361290322580643,14.841935483870968
TORONTO LESTER B. PEARSON INT'L A,1961,9,25.44,13.22
TORONTO LESTER B. PEARSON INT'L A,1961,10,18.177419354838708,5.683870967741935
TORONTO LESTER B. PEARSON INT'L A,1961,11,7.93,-1.6266666666666667
TORONTO LESTER B. PEARSON INT'L A,1961,12,1.3612903225806452,-6.351612903225806
TORONTO LESTER B. PEARSON INT'L A,1962,1,-2.4,-12.061290322580644
TORONTO LESTER B. PEARSON INT'L A,1962,2,-3.017857142857143,-13.217857142857143
TORONTO LESTER B. PEARSON INT'L A,1962,3,4.47741935483871,-5.164516129032258
TORONTO LESTER B. PEARSON INT'L A,1962,4,13.166666666666666,0.5166666666666667
TORONTO LESTER B. PEARSON INT'L A,1962,5,22.96451612903226,8.774193548387096
TORONTO LESTER B. PEARSON INT'L A,1962,6,25.116666666666667,12.273333333333333
TORONTO LESTER B. PEARSON INT'L A,1962,7,25.92258064516129,13.567741935483872
TORONTO LESTER B. PEARSON INT'L A,1962,8,26.758064516129032,14.141935483870968
TORONTO LESTER B. PEARSON INT'L A,1962,9,19.96,9.04
TORONTO LESTER B. PEARSON INT'L A,1962,10,15.038709677419355,5.480645161290322
TORONTO LESTER B. PEARSON INT'L A,1962,11,6.6866666666666665,-2.026666666666667
TORONTO LESTER B. PEARSON INT'L A,1962,12,-0.14516129032258066,-8.693548387096774
TORONTO LESTER B. PEARSON INT'L A,1963,1,-4.893548387096774,-12.203225806451613
TORONTO LESTER B. PEARSON INT'L A,1963,2,-4.05,-14.710714285714285
TORONTO LESTER B. PEARSON INT'L A,1963,3,5.845161290322581,-4.32258064516129
TORONTO LESTER B. PEARSON INT'L A,1963,4,13.273333333333333,0.41333333333333333
TORONTO LESTER B. PEARSON INT'L A,1963,5,18.425806451612903,5.5
TORONTO LESTER B. PEARSON INT'L A,1963,6,26.14666666666667,12.233333333333333
TORONTO LESTER B. PEARSON INT'L A,1963,7,27.929032258064517,14.932258064516128
TORONTO LESTER B. PEARSON INT'L A,1963,8,24.887096774193548,12.887096774193548
TORONTO LESTER B. PEARSON INT'L A,1963,9,20.573333333333334,7.37
TORONTO LESTER B. PEARSON INT'L A,1963,10,20.967741935483872,6.193548387096774
TORONTO LESTER B. PEARSON INT'L A,1963,11,9.783333333333333,2.626666666666667
TORONTO LESTER B. PEARSON INT'L A,1963,12,-2.9387096774193546,-11.990322580645161
TORONTO LESTER B. PEARSON INT'L A,1964,1,0.40967741935483865,-8.403225806451612
TORONTO LESTER B. PEARSON INT'L A,1964,2,-0.4,-11.813793103448276
TORONTO LESTER B. PEARSON INT'L A,1964,3,3.535483870967742,-5.087096774193548
TORONTO LESTER B. PEARSON INT'L A,1964,4,11.153333333333332,0.3133333333333333
TORONTO LESTER B. PEARSON INT'L A,1964,5,20.829032258064515,6.7290322580645165
TORONTO LESTER B. PEARSON INT'L A,1964,6,24.21,9.213333333333333
TORONTO LESTER B. PEARSON INT'L A,1964,7,27.329032258064515,14.919354838709678
TORONTO LESTER B. PEARSON INT'L A,1964,8,22.783870967741937,10.848387096774193
TORONTO LESTER B. PEARSON INT'L A,1964,9,20.580000000000002,7.776666666666666
TORONTO LESTER B. PEARSON INT'L A,1964,10,14.141935483870968,1.0161290322580645
TORONTO LESTER B. PEARSON INT'L A,1964,11,8.403333333333332,-0.9233333333333333
TORONTO LESTER B. PEARSON INT'L A,1964,12,0.7161290322580646,-7.193548387096774
TORONTO LESTER B. PEARSON INT'L A,1965,1,-2.3161290322580648,-11.361290322580645
TORONTO LESTER B. PEARSON INT'L A,1965,2,-1.4214285714285715,-10.45357142857143
TORONTO LESTER B. PEARSON INT'L A,1965,3,0.42580645161290326,-7.2612903225806456
TORONTO LESTER B. PEARSON INT'L A,1965,4,8.153333333333332,-1.4266666666666667
TORONTO LESTER B. PEARSON INT'L A,1965,5,20.364516129032257,6.164516129032258
TORONTO LESTER B. PEARSON INT'L A,1965,6,23.576666666666668,9.293333333333333
TORONTO LESTER B. PEARSON INT'L A,1965,7,24.016129032258064,10.59032258064516
TORONTO LESTER B. PEARSON INT'L A,1965,8,24.42258064516129,11.7
TORONTO LESTER B. PEARSON INT'L A,1965,9,20.43,9.870000000000001
TORONTO LESTER B. PEARSON INT'L A,1965,10,12.490322580645161,2.067741935483871
TORONTO LESTER B. PEARSON INT'L A,1965,11,6.65,-1.3733333333333333
TORONTO LESTER B. PEARSON INT'L A,1965,12,2.8322580645161293,-4.035483870967742
TORONTO LESTER B. PEARSON INT'L A,1966,1,-3.3774193548387097,-12.906451612903226
TORONTO LESTER B. PEARSON INT'L A,1966,2,-1.2285714285714286,-9.439285714285715
TORONTO LESTER B. PEARSON INT'L A,1966,3,4.716129032258064,-3.3870967741935485
TORONTO LESTER B. PEARSON INT'L A,1966,4,9.443333333333333,-0.29666666666666663
TORONTO LESTER B. PEARSON INT'L A,1966,5,15.716129032258065,2.9870967741935486
TORONTO LESTER B. PEARSON INT'L A,1966,6,24.356666666666666,11.223333333333333
TORONTO LESTER B. PEARSON INT'L A,1966,7,28.661290322580644,13.819354838709678
TORONTO LESTER B. PEARSON INT'L A,1966,8,25.638709677419353,13.1
TORONTO LESTER B. PEARSON INT'L A,1966,9,20.053333333333335,7.956666666666667
TORONTO LESTER B. PEARSON INT'L A,1966,10,14.299999999999999,2.3419354838709676
TORONTO LESTER B. PEARSON INT'L A,1966,11,7.78,-0.09999999999999999
TORONTO LESTER B. PEARSON INT'L A,1966,12,0.5,-6.948387096774193
TORONTO LESTER B. PEARSON INT'L A,1967,1,0.8129032258064516,-7.735483870967742
TORONTO LESTER B. PEARSON INT'L A,1967,2,-3.117857142857143,-14.189285714285715
TORONTO LESTER B. PEARSON INT'L A,1967,3,2.1419354838709674,-7.106451612903226
TORONTO LESTER B. PEARSON INT'L A,1967,4,11.506666666666666,0.6633333333333333
TORONTO LESTER B. PEARSON INT'L A,1967,5,14.087096774193549,2.8645161290322583
TORONTO LESTER B. PEARSON INT'L A,1967,6,25.453333333333333,13.11
TORONTO LESTER B. PEARSON INT'L A,1967,7,24.493548387096773,13.35483870967742
TORONTO LESTER B. PEARSON INT'L A,1967,8,23.903225806451612,11.883870967741936
TORONTO LESTER B. PEARSON INT'L A,1967,9,21.193333333333335,7.03
TORONTO LESTER B. PEARSON INT'L A,1967,10,13.470967741935484,4
TORONTO LESTER B. PEARSON INT'L A,1967,11,4.733333333333333,-2.1533333333333333
TORONTO LESTER B. PEARSON INT'L A,1967,12,1.9096774193548387,-5.735483870967742
TORONTO LESTER B. PEARSON INT'L A,1968,1,-4.5,-13.1
TORONTO LESTER B. PEARSON INT'L A,1968,2,-3.0310344827586206,-12.203448275862069
TORONTO LESTER B. PEARSON INT'L A,1968,3,5.364516129032258,-4.632258064516129
TORONTO LESTER B. PEARSON INT'L A,1968,4,14.16,0.8933333333333333
TORONTO LESTER B. PEARSON INT'L A,1968,5,15.087096774193549,4.245161290322581
TORONTO LESTER B. PEARSON INT'L A,1968,6,22.356666666666666,10.44
TORONTO LESTER B. PEARSON INT'L A,1968,7,26.34193548387097,12.583870967741936
TORONTO LESTER B. PEARSON INT'L A,1968,8,25.016129032258064,12.425806451612903
TORONTO LESTER B. PEARSON INT'L A,1968,9,21.83,11.303333333333333
TORONTO LESTER B. PEARSON INT'L A,1968,10,15.419354838709678,4.693548387096774
TORONTO LESTER B. PEARSON INT'L A,1968,11,6.166666666666667,-1.0966666666666667
TORONTO LESTER B. PEARSON INT'L A,1968,12,-0.7193548387096774,-8.887096774193548
TORONTO LESTER B. PEARSON INT'L A,1969,1,-2.141935483870968,-10.825806451612904
TORONTO LESTER B. PEARSON INT'L A,1969,2,-0.875,-9.32857142857143
TORONTO LESTER B. PEARSON INT'L A,1969,3,2.6,-6.132258064516129
TORONTO LESTER B. PEARSON INT'L A,1969,4,12.75,0.8033333333333333
TORONTO LESTER B. PEARSON INT'L A,1969,5,17.693548387096776,4.709677419354839
TORONTO LESTER B. PEARSON INT'L A,1969,6,21.84,9.953333333333333
TORONTO LESTER B. PEARSON INT'L A,1969,7,26.467741935483872,13.816129032258065
TORONTO LESTER B. PEARSON INT'L A,1969,8,27.441935483870967,14.264516129032257
TORONTO LESTER B. PEARSON INT'L A,1969,9,21.963333333333335,9.273333333333333
TORONTO LESTER B. PEARSON INT'L A,1969,10,13.764516129032257,2.729032258064516
TORONTO LESTER B. PEARSON INT'L A,1969,11,6.666666666666667,-0.07666666666666663
TORONTO LESTER B. PEARSON INT'L A,1969,12,-2.074193548387097,-10.374193548387098
TORONTO LESTER B. PEARSON INT'L A,1970,1,-5.932258064516129,-15.76774193548387
